EPOCH                          SW_VTH        ION_NP      DEL_TIME      VX_(GSM)      VY_(GSM)      VZ_(GSM)
                                                                         (@_x_)        (@_y_)        (@_z_)
dd-mm-yyyyhh:mm:ss.ms            km/s          #/cc            ms          km/s          km/s          km/s
06-01-1997 22:41:05.375       21.1177       17.3753       8534.00      -352.238      -18.8135      -28.9073
06-01-1997 22:42:28.281       21.6192       17.1967       8534.00      -349.011      -21.5086      -27.3574
06-01-1997 22:43:51.179       20.7060       16.7662       8534.17      -349.929      -20.6462      -26.7941
06-01-1997 22:45:14.085       21.0093       17.2167       8534.17      -349.136      -22.5064      -29.4016
06-01-1997 22:46:33.914       21.4264       16.3686       8534.17      -349.184      -19.0836      -29.1136
06-01-1997 22:47:56.812       21.4095       18.0326       8534.17      -346.909      -20.7153      -29.3548
06-01-1997 22:49:19.718       21.5114       17.7109       8534.17      -348.368      -20.8775      -29.5308
06-01-1997 22:50:39.546       21.7868       17.0673       8534.17      -350.755      -20.3165      -25.0062
06-01-1997 22:52:02.453       21.3561       17.7740       8534.17      -349.077      -21.0404      -24.7871
06-01-1997 22:53:22.281       20.9170       18.1071       8534.17      -349.823      -19.3818      -22.6909
06-01-1997 22:54:45.187       20.1803       17.9506       8534.17      -350.921      -19.0587      -23.3810
06-01-1997 22:56:08.085       20.6079       17.8413       8534.00      -350.792      -20.3340      -23.6749
06-01-1997 22:57:30.984       20.3723       18.5054       8534.00      -350.658      -19.2743      -26.4049
06-01-1997 22:58:53.890       20.9050       19.0173       8534.00      -351.888      -18.9706      -24.8556
06-01-1997 23:00:13.718       21.1080       19.0841       8534.00      -352.654      -18.3739      -24.6441
06-01-1997 23:01:36.624       20.9004       18.6125       8534.00      -352.444      -18.3541      -24.8311
06-01-1997 23:02:59.523       20.9203       16.8295       8534.25      -349.260      -22.9006      -25.0411
06-01-1997 23:04:22.421       20.6397       16.5931       8534.17      -350.016      -20.4550      -25.2448
06-01-1997 23:05:45.328       20.6900       17.6552       8534.17      -350.217      -20.7024      -24.4312
06-01-1997 23:07:08.226       20.5272       17.7380       8534.17      -350.420      -20.8859      -24.8711
06-01-1997 23:08:31.132       21.0686       17.9908       8534.17      -350.496      -20.6261      -24.8663
06-01-1997 23:09:54.031       21.1189       18.3439       8534.00      -348.963      -22.3032      -26.4693
06-01-1997 23:11:13.867       20.6925       18.8644       8534.00      -350.840      -20.6301      -24.9596
06-01-1997 23:12:36.765       21.9130       18.2165       8534.00      -350.627      -21.4919      -23.9557
06-01-1997 23:13:59.664       22.5950       19.4318       8534.00      -346.632      -23.4990      -23.6087
06-01-1997 23:15:22.570       21.7516       18.4692       8534.17      -349.873      -22.7942      -22.6004
06-01-1997 23:16:45.468       22.2998       19.0190       8534.00      -349.395      -23.0747      -21.9679
06-01-1997 23:18:05.304       23.1062       19.5314       8534.00      -350.212      -22.3924      -24.4127
06-01-1997 23:19:28.203       23.2541       19.5203       8534.00      -350.856      -24.3553      -25.2507
06-01-1997 23:20:51.109       23.6563       20.1686       8534.00      -354.788      -21.3623      -23.8113
06-01-1997 23:22:12.468       24.3763       20.8632       6998.93      -354.819      -24.1772      -24.9281
06-01-1997 23:23:33.835       23.2759       19.5198       8534.17      -352.660      -23.1159      -26.9559
06-01-1997 23:24:56.742       22.9993       19.2883       8534.17      -352.536      -23.6538      -24.1614
06-01-1997 23:26:21.171       22.6983       20.2289       6998.93      -354.080      -22.2433      -26.7445
06-01-1997 23:27:42.546       23.5127       21.4058       8534.17      -352.696      -23.2290      -26.7490
06-01-1997 23:29:02.374       23.1601       21.3849       8534.00      -353.199      -22.9173      -26.5490
06-01-1997 23:30:25.273       24.4186       22.2108       8534.00      -352.671      -25.2427      -28.7575
06-01-1997 23:31:46.640       23.0417       20.9377       6998.93      -353.451      -26.0119      -28.3952
06-01-1997 23:33:09.539       24.5455       21.6084       6998.93      -353.517      -26.5100      -30.1284
06-01-1997 23:34:32.445       23.6887       21.5703       6998.80      -353.515      -25.8025      -27.2874
06-01-1997 23:35:52.273       24.3485       21.2670       6998.80      -355.742      -26.1885      -28.6854
06-01-1997 23:37:15.179       25.3856       20.9920       6998.80      -357.392      -25.1869      -25.2473
06-01-1997 23:38:35.007       24.8210       21.3883       6998.80      -356.420      -28.6041      -26.6691
06-01-1997 23:39:57.906       25.5893       19.0820       6998.80      -356.898      -28.8789      -24.5852
06-01-1997 23:41:20.812       25.2102       20.3224       6998.93      -354.508      -28.2944      -24.4385
06-01-1997 23:42:43.710       25.9716       19.5499       6998.93      -356.420      -27.8242      -20.9343
06-01-1997 23:44:05.906       25.9108       18.9799       6140.86      -357.513      -34.7723      -6.19334
06-01-1997 23:46:05.338  -1.00000E+31  -1.00000E+31   9.99900E+06  -1.00000E+31  -1.00000E+31  -1.00000E+31
06-01-1997 23:48:12.250       22.2928       20.2971       6998.80      -349.462      -26.8426      -36.2320
06-01-1997 23:49:35.148       22.1132       19.9435       6998.80      -350.910      -25.6684      -35.2857
06-01-1997 23:50:58.054       22.1669       19.8084       6998.80      -351.635      -26.6129      -35.8274
06-01-1997 23:52:20.953       22.2495       19.4524       6998.80      -352.023      -26.8818      -35.4195
06-01-1997 23:53:43.859       22.3977       20.3622       6998.80      -351.977      -27.7434      -35.8599
06-01-1997 23:55:06.757       22.4964       19.9502       6998.93      -351.973      -27.9651      -34.9933
06-01-1997 23:56:26.585       22.7782       20.1023       6998.93      -352.455      -27.0018      -35.7563
06-01-1997 23:57:49.492       23.5667       20.9056       6998.93      -351.137      -28.2075      -35.2569
06-01-1997 23:59:12.390       23.6217       21.6167       6998.93      -351.622      -27.3003      -35.4707
07-01-1997 00:01:58.198       23.1393       21.7973       6998.80      -352.701      -26.6203      -35.1359
07-01-1997 00:02:57.338  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 00:02:57.338  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 00:02:57.338  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 00:02:57.338  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 00:02:57.338  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 00:02:57.338  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 00:08:19.338  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 00:08:19.338  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 00:10:37.338  -1.00000E+31  -1.00000E+31   9.99900E+06  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 00:12:53.736       22.7968       20.7086       8534.00      -348.422      -27.0597      -35.7953
07-01-1997 00:14:13.568       23.0893       20.9078       8534.17      -349.423      -26.5899      -35.3205
07-01-1997 00:15:38.005       22.3492       20.6087       6998.93      -350.261      -26.9992      -34.5477
07-01-1997 00:16:57.836       23.9339       22.1196       6998.93      -350.523      -30.4985      -34.4245
07-01-1997 00:18:17.668       25.1580       23.5211       6998.93      -347.690      -30.3770      -32.1165
07-01-1997 00:19:43.638       24.1663       26.4991       6998.80      -361.767      -14.9715      -31.3208
07-01-1997 00:21:05.005       23.7353       23.1356       8534.00      -351.833      -15.4251      -25.5894
07-01-1997 00:22:27.907       24.7472       23.5772       8534.00      -350.358      -17.8254      -26.3663
07-01-1997 00:23:47.738       25.0084       25.9938       8534.00      -350.740      -22.4669      -30.5759
07-01-1997 00:25:12.175       23.9020       26.8800       6998.80      -352.053      -23.9048      -33.2550
07-01-1997 00:26:35.078       23.7160       26.4630       6998.86      -352.073      -24.8196      -32.9012
07-01-1997 00:27:57.978       24.1287       27.7291       6998.80      -353.556      -26.2240      -35.1807
07-01-1997 00:29:20.880       23.2491       29.0991       6998.80      -350.801      -29.2960      -31.3897
07-01-1997 00:30:43.748       23.6364       30.5367       6963.83      -350.044      -30.9105      -34.0617
07-01-1997 00:32:06.649       24.6642       29.3371       6963.83      -350.767      -32.4761      -35.1260
07-01-1997 00:33:29.550       23.9253       28.4135       6963.70      -352.091      -31.1628      -34.3448
07-01-1997 00:34:49.416       26.0855       29.6780       6998.80      -353.744      -30.5687      -31.3162
07-01-1997 00:36:12.283       24.8091       29.5756       6963.70      -352.981      -33.6689      -31.0528
07-01-1997 00:37:35.185       25.1378       30.4454       6963.70      -355.441      -32.7365      -28.4642
07-01-1997 00:38:58.122       24.5123       31.5845       6998.80      -353.066      -32.5144      -28.1474
07-01-1997 00:40:21.024       21.8767       33.0722       6998.93      -354.354      -32.2975      -27.1690
07-01-1997 00:41:40.856       21.8301       33.8346       6998.93      -354.384      -32.1613      -27.5958
07-01-1997 00:43:03.722       22.3017       33.0901       6963.83      -353.935      -33.1342      -26.2188
07-01-1997 00:44:26.659       22.7645       32.0457       6998.93      -354.361      -32.6256      -25.7771
07-01-1997 00:45:46.454       22.4458       32.5456       6963.70      -352.558      -34.1539      -24.9474
07-01-1997 00:47:09.391       23.6261       34.7327       6998.80      -354.421      -33.2324      -25.6142
07-01-1997 00:48:32.293       23.6137       34.1860       6998.80      -355.854      -31.2679      -28.5131
07-01-1997 00:49:55.194       23.6614       34.9877       6998.80      -355.820      -31.0877      -27.1745
07-01-1997 00:51:18.096       24.2119       33.2916       6998.80      -358.740      -29.3511      -28.0064
07-01-1997 00:52:37.928       24.2110       33.9818       6998.93      -357.520      -28.1688      -33.4085
07-01-1997 00:54:00.830       24.3964       34.9616       6998.93      -356.769      -31.1776      -31.5648
07-01-1997 00:55:20.626       23.0811       32.4230       6963.83      -352.924      -33.2463      -38.5455
07-01-1997 00:56:42.133       23.0850       31.1746       6993.77      -348.929      -30.1415      -49.4386
07-01-1997 00:58:06.429       23.1177       31.2003       6963.70      -352.804      -32.8621      -38.8424
07-01-1997 00:59:26.260       24.5859       32.3414       6963.70      -355.098      -32.9069      -34.0419
07-01-1997 01:00:49.162       23.7392       31.3117       6963.70      -354.273      -33.4984      -40.4482
07-01-1997 01:02:08.993       23.6606       31.0898       6963.70      -354.240      -34.3869      -46.7717
07-01-1997 01:03:31.895       23.3297       31.4832       6963.70      -354.854      -34.7528      -45.2136
07-01-1997 01:04:54.797       23.9596       32.2384       6963.83      -352.638      -35.5880      -46.6289
07-01-1997 01:06:17.699       24.6452       31.7528       6963.83      -352.062      -35.4363      -53.1771
07-01-1997 01:07:40.601       24.4731       31.0376       6963.76      -354.571      -37.0270      -54.3605
07-01-1997 01:09:00.431       24.9737       31.7082       6963.70      -354.029      -36.5893      -56.0307
07-01-1997 01:10:23.333       25.2206       32.3561       6963.70      -353.223      -36.8928      -56.7172
07-01-1997 01:11:46.236       24.8890       33.1351       6963.83      -352.374      -41.5171      -54.0888
07-01-1997 01:13:07.742       23.7830       32.2657       6993.77      -350.759      -38.9723      -56.1241
07-01-1997 01:14:30.644       24.3596       31.9337       6993.77      -350.652      -39.8880      -55.5047
07-01-1997 01:15:53.546       24.1900       31.8965       6993.77      -350.807      -40.7747      -52.4694
07-01-1997 01:17:17.842       23.8033       31.6820       6963.83      -350.776      -41.9982      -53.3495
07-01-1997 01:18:40.743       23.4127       31.0711       6963.70      -352.035      -44.1998      -50.6351
07-01-1997 01:20:00.574       24.3326       31.2590       6963.70      -350.127      -42.3106      -52.7344
07-01-1997 01:21:22.082       24.8052       31.0949       6993.60      -350.097      -42.2177      -52.2151
07-01-1997 01:22:46.378       24.6522       30.5381       6963.70      -350.943      -42.9573      -55.2894
07-01-1997 01:24:07.885       24.6701       31.5743       6993.77      -349.525      -42.3298      -54.7957
07-01-1997 01:25:30.787       24.3264       31.5364       6993.77      -349.833      -41.8465      -52.9242
07-01-1997 01:26:52.013       24.9339       30.5498       6963.83      -350.562      -40.9402      -50.7999
07-01-1997 01:28:14.915       25.6129       32.6885       6963.83      -351.430      -40.6253      -52.7654
07-01-1997 01:29:37.817       24.1153       31.0194       6963.83      -351.898      -40.5913      -54.2078
07-01-1997 01:30:57.647       23.9359       32.6628       6963.70      -351.907      -41.2180      -55.1007
07-01-1997 01:32:19.155       25.5728       30.8355       6993.60      -349.227      -43.4001      -48.9235
07-01-1997 01:33:42.056       24.1742       30.7846       6993.60      -349.119      -42.8875      -48.8584
07-01-1997 01:35:06.352       25.3018       30.9116       6963.70      -350.597      -39.7597      -50.0589
07-01-1997 01:36:27.860       25.2706       31.9530       6993.60      -348.917      -38.0806      -52.6048
07-01-1997 01:37:49.086       24.5299       33.3983       6963.83      -351.829      -37.8691      -51.8348
07-01-1997 01:39:10.593       25.1968       32.8067       6993.77      -349.683      -36.5421      -50.3537
07-01-1997 01:40:30.424       24.4230       34.0042       6993.77      -350.680      -40.1650      -48.6859
07-01-1997 01:41:54.721       26.0214       34.7766       6963.83      -353.131      -37.8490      -48.5015
07-01-1997 01:43:17.621       26.6238       35.1764       6963.70      -354.420      -42.5965      -47.3991
07-01-1997 01:44:40.523       25.3670       34.2865       6963.70      -353.252      -41.1060      -49.4612
07-01-1997 01:46:03.425       25.5622       34.2731       6963.70      -351.374      -35.6043      -47.5398
07-01-1997 01:47:26.327       24.6897       33.4251       6963.70      -353.070      -31.8380      -47.8434
07-01-1997 01:48:49.228       25.2253       30.6067       6963.76      -356.364      -43.8456      -51.9322
07-01-1997 01:50:13.666       29.0736       36.3369       8498.90      -364.240      -36.8792      -41.5943
07-01-1997 01:51:35.067       26.3953       32.4882       6998.80      -374.820      -18.4984      -43.2974
07-01-1997 01:52:57.969       23.0133       31.1241       6998.80      -366.215      -27.4121      -42.1360
07-01-1997 01:54:19.441       26.5750       26.5591       6993.60      -364.979      -31.0302      -47.6672
07-01-1997 01:55:42.342       27.1393       27.4943       6993.60      -364.970      -29.3112      -51.5799
07-01-1997 01:57:05.280       28.0834       27.5821       6958.67      -369.500      -24.6346      -51.7760
07-01-1997 01:58:25.111       24.8175       27.4863       6958.67      -365.888      -19.0775      -65.8787
07-01-1997 01:59:48.013       27.6044       31.7422       6958.67      -363.691      -10.7716      -75.7189
07-01-1997 02:01:10.915       24.0253       28.3478       6958.67      -363.574      -21.7508      -70.7978
07-01-1997 02:02:33.815       23.7727       28.1578       6958.67      -363.935      -18.8863      -72.8052
07-01-1997 02:03:56.717       24.5878       24.4996       6958.50      -367.630      -16.4651      -67.2987
07-01-1997 02:05:16.548       22.5089       28.9522       6958.50      -368.176      -19.0485      -73.1840
07-01-1997 02:06:39.415       23.3998       31.7395       6993.60      -365.552      -21.3905      -70.8011
07-01-1997 02:08:02.352       23.7605       26.5571       6958.50      -370.279      -11.7222      -64.6958
07-01-1997 02:09:22.184       24.4188       29.7921       6958.67      -366.623      -13.9207      -73.2728
07-01-1997 02:10:45.085       27.5465       32.3218       6958.67      -367.879      -17.4695      -72.9173
07-01-1997 02:12:07.987       27.4135       30.5339       6958.67      -368.573      -17.6175      -73.1983
07-01-1997 02:13:30.889       26.7279       30.7550       6958.67      -365.106      -15.1666      -70.5361
07-01-1997 02:14:53.791       27.5008       32.6092       6958.67      -366.025      -15.8817      -74.3049
07-01-1997 02:16:13.621       28.1180       30.7542       6958.50      -366.419      -14.9461      -70.1372
07-01-1997 02:17:36.523       30.4232       32.0939       6958.50      -364.975      -16.7495      -71.8810
07-01-1997 02:18:57.054       33.2170       18.1966       7125.17      -374.184      -13.5368      -65.5368
07-01-1997 02:20:17.720       44.7856       16.2314       8493.70      -357.085      -5.47562      -57.3365
07-01-1997 02:21:42.158       39.4496       12.4459       6958.67      -364.014      -17.2578      -69.0150
07-01-1997 02:23:01.989       42.8342       11.7946       6958.67      -363.837      -12.9370      -71.0041
07-01-1997 02:24:24.891       39.8207       11.9718       6958.67      -364.602      -10.7008      -76.2475
07-01-1997 02:25:43.152       40.4426       17.1328       8529.00      -360.423      -25.5606      -82.1000
07-01-1997 02:27:06.089       36.4481       14.4547       8493.90      -358.400      -22.0321      -76.7239
07-01-1997 02:28:28.955       37.2135       12.9592       8528.80      -358.887      -17.3536      -87.6599
07-01-1997 02:29:53.250       40.0966       15.2896       9923.50      -365.111      -22.6122      -108.438
07-01-1997 02:31:14.793       40.1353       16.1694       8493.79      -360.024      -9.95334      -94.4897
07-01-1997 02:32:37.695       47.3995       15.0975       8493.90      -370.890       1.62695      -98.2806
07-01-1997 02:34:00.597       47.1315       14.8720       8493.90      -370.108     -0.298391      -89.3112
07-01-1997 02:35:23.499       46.3647       14.6812       8493.70      -370.342      0.103676      -85.8293
07-01-1997 02:36:46.400       47.2860       14.1900       8493.90      -371.182      -6.51805      -79.7997
07-01-1997 02:38:09.302       48.9229       13.5687       8493.90      -370.304      -1.87575      -95.9024
07-01-1997 02:39:32.205       51.1360       13.1369       8493.90      -371.142      -8.13318      -98.0311
07-01-1997 02:40:55.105       51.2650       13.6160       8493.90      -369.363      -12.5296      -102.596
07-01-1997 02:42:18.006       51.1568       13.0273       8493.70      -375.617     -0.262738      -91.4032
07-01-1997 02:43:39.408       52.5901       11.8514       6993.60      -373.049       30.4027      -72.1521
07-01-1997 02:45:02.310       48.9846       13.5172       6993.60      -372.500       27.5329      -63.0970
07-01-1997 02:46:25.247       48.7069       11.4414       6958.50      -374.325       34.0014      -70.2825
07-01-1997 02:47:48.114       49.0315       11.8696       6993.77      -371.646       27.8790      -59.1693
07-01-1997 02:49:07.980       45.7877       11.5187       6958.67      -368.596       29.7658      -58.3943
07-01-1997 02:50:30.881       47.6750       11.5699       6958.67      -373.153       34.1330      -55.7093
07-01-1997 02:51:52.925       48.0362       13.1209       7535.67      -374.786       14.2335      -71.0869
07-01-1997 02:53:16.651       42.6784       12.2927       6993.77      -376.842       24.3328      -69.0474
07-01-1997 02:54:36.481       47.5695       11.7570       6993.60      -375.223       22.7908      -68.9473
07-01-1997 02:55:59.382       50.6228       11.7384       6993.60      -381.306       21.3093      -80.5936
07-01-1997 02:57:20.749       47.1352       12.1345       8528.80      -380.602       9.29854      -89.7878
07-01-1997 02:58:43.616       45.9615       14.4465       8493.70      -377.414      -3.23893      -87.0213
07-01-1997 03:00:06.517       48.1713       15.3191       8493.70      -374.315      -11.3453      -84.8434
07-01-1997 03:01:26.349       49.9310       15.3372       8493.90      -372.311      -5.47975      -75.8462
07-01-1997 03:02:49.928       52.2717       15.0510       7816.67      -374.308      -13.3877      -74.8841
07-01-1997 03:05:33.517       42.1420       12.6199       6958.50      -386.026      -10.7403      -89.0435
07-01-1997 03:06:56.420       42.3700       13.5779       6958.67      -390.022      -8.71770      -88.5329
07-01-1997 03:08:20.751       43.5775       13.5049       8388.30      -392.436       3.07469      -98.0858
07-01-1997 03:09:42.223       48.3593       16.2926       6958.67      -378.326      -7.90038      -67.2026
07-01-1997 03:11:05.125       44.4590       16.7960       6958.67      -380.163      -3.99016      -74.2823
07-01-1997 03:12:28.027       42.6226       16.1362       6958.57      -379.014      -18.4580      -78.8229
07-01-1997 03:13:50.928       42.3790       15.8401       6958.67      -377.412      -19.2759      -76.2965
07-01-1997 03:15:09.225       42.6547       18.1520       8493.90      -375.058      -22.5155      -76.8822
07-01-1997 03:16:30.591       36.9599       19.2363       6958.67      -369.080      -14.3908      -63.4370
07-01-1997 03:17:53.493       35.8630       19.4444       6958.67      -370.940      -18.5515      -61.6625
07-01-1997 03:19:16.395       34.7869       18.5868       6958.67      -370.459      -20.1823      -61.1145
07-01-1997 03:20:39.295       34.9778       19.7137       6958.50      -368.908      -21.9299      -63.7595
07-01-1997 03:21:59.127       34.5009       18.3223       6958.50      -373.709      -13.9349      -64.3522
07-01-1997 03:23:23.422       33.9112       19.8375       6998.80      -374.673      -19.2871      -60.9015
07-01-1997 03:24:44.930       35.8381       21.1981       6958.50      -368.572      -23.5392      -61.2683
07-01-1997 03:26:07.833       33.9348       18.0113       6958.50      -371.649      -23.2613      -62.3248
07-01-1997 03:27:30.734       30.0576       15.8920       6958.67      -372.670      -24.2514      -56.6143
07-01-1997 03:28:51.230       30.1053       19.6530       7160.43      -375.841      -42.3097      -61.8319
07-01-1997 03:30:14.827       29.4780       19.0242       6963.83      -377.918      -33.0959      -63.7925
07-01-1997 03:31:37.728       29.0649       17.5761       6963.83      -379.141      -25.5146      -65.4552
07-01-1997 03:32:57.558       29.8319       16.8645       6963.70      -375.707      -29.5518      -64.2931
07-01-1997 03:34:20.461       29.0923       15.6632       6963.83      -377.665      -31.6451      -59.8099
07-01-1997 03:35:43.398       29.2480       16.5001       6998.93      -375.640      -27.6709      -59.9703
07-01-1997 03:37:06.299       29.4615       15.9876       6998.93      -376.578      -25.3579      -56.3114
07-01-1997 03:38:29.202       29.1653       16.3961       6998.93      -377.628      -25.0548      -51.8065
07-01-1997 03:39:49.032       28.2486       17.6410       6998.80      -376.140      -24.9930      -56.1939
07-01-1997 03:41:11.934       27.4090       16.8609       6998.80      -375.236      -26.5892      -59.0559
07-01-1997 03:42:31.765       28.2801       20.2647       6998.80      -374.412      -23.0883      -50.9765
07-01-1997 03:43:54.667       27.1767       19.4452       6998.80      -375.198      -24.1271      -50.6079
07-01-1997 03:45:17.569       28.9457       22.5594       6998.93      -374.294      -14.5170      -49.5116
07-01-1997 03:46:36.005       27.4611       20.8785       6958.67      -372.952      -22.9149      -53.4209
07-01-1997 03:47:58.907       27.2599       17.7847       6958.67      -370.923      -27.6369      -50.2390
07-01-1997 03:49:20.950       28.9592       23.1952       7816.67      -381.277      -10.7767      -51.6470
07-01-1997 03:50:43.035       28.9718       21.4291       6998.93      -379.519      -15.1194      -53.5627
07-01-1997 03:52:04.577       29.3653       18.6732       8358.40      -375.605      -22.9953      -55.0733
07-01-1997 03:53:27.443       29.2247       20.1389       6958.67      -371.646      -21.7767      -52.6865
07-01-1997 03:54:50.344       29.5927       19.7936       6958.57      -369.539      -20.7927      -54.6398
07-01-1997 03:56:12.387       31.2480       18.9079       7816.50      -382.871      -14.0025      -46.2309
07-01-1997 03:57:35.290       29.1130       17.9867       7816.50      -381.670      -17.6878      -48.0201
07-01-1997 03:58:57.374       30.1380       18.5571       6998.93      -379.171      -19.6474      -46.5473
07-01-1997 04:00:20.276       32.4344       19.7947       6998.93      -377.749      -20.6674      -46.8378
07-01-1997 04:01:43.177       31.1714       18.7747       6998.93      -373.485      -22.3269      -49.2183
07-01-1997 04:03:04.684       30.1566       18.7322       6958.67      -370.767      -25.2070      -52.7548
07-01-1997 04:04:27.586       26.4213       17.0718       6958.67      -363.734      -27.7734      -59.7661
07-01-1997 04:05:50.487       29.7713       19.5293       6958.50      -364.931      -26.2271      -61.1293
07-01-1997 04:07:10.318       29.1602       19.9674       6958.50      -363.531      -24.3943      -61.2984
07-01-1997 04:08:33.220       29.2358       19.9420       6958.50      -362.943      -28.2040      -60.8059
07-01-1997 04:09:56.123       29.9148       20.3022       6958.67      -365.030      -27.7644      -59.5579
07-01-1997 04:11:19.023       30.6328       19.2423       6958.50      -367.538      -24.4433      -56.7402
07-01-1997 04:12:41.925       29.2621       20.4013       6958.50      -367.607      -23.9948      -58.2432
07-01-1997 04:14:01.756       28.3099       18.1489       6958.50      -366.537      -22.5940      -54.9544
07-01-1997 04:15:24.658       28.3095       18.0287       6958.50      -367.388      -21.3632      -54.1185
07-01-1997 04:16:47.559       28.3674       16.9193       6958.50      -366.409      -15.9120      -54.2700
07-01-1997 04:18:07.391       28.4526       20.1148       6958.67      -366.840      -26.0760      -57.3191
07-01-1997 04:19:30.293       32.0501       23.4424       6958.67      -368.070      -27.1604      -52.5471
07-01-1997 04:20:51.519       33.2520       28.0781       6998.93      -358.144      -23.2946      -29.0696
07-01-1997 04:22:15.237       33.0365       29.1457       7816.50      -362.320      -22.3162      -33.4662
07-01-1997 04:23:37.322       31.0065       26.4296       6998.80      -360.047      -23.6067      -27.4552
07-01-1997 04:24:57.971       30.6471       31.8362       7816.67      -364.558      -10.7099      -31.5464
07-01-1997 04:26:20.943       27.8426       23.8483       7535.67      -362.053      -6.90856      -33.8125
07-01-1997 04:27:40.704       30.7157       32.7178       7816.67      -365.874      -14.0768      -35.1757
07-01-1997 04:29:03.606       31.0917       33.0175       7816.67      -364.504      -14.8331      -36.0306
07-01-1997 04:30:26.505       30.8033       31.4972       7816.50      -365.715      -13.7526      -37.4810
07-01-1997 04:31:49.408       31.0280       32.7157       7816.50      -363.711      -14.1211      -34.1269
07-01-1997 04:33:12.310       30.0005       30.2477       7816.50      -366.321      -15.0497      -37.8413
07-01-1997 04:34:35.210       29.7281       27.7877       7816.50      -364.989      -16.7925      -38.8365
07-01-1997 04:35:58.113       30.0705       28.7701       7816.57      -366.413      -16.0268      -37.3330
07-01-1997 04:37:21.015       30.1787       27.8589       7816.50      -366.264      -18.6695      -36.6458
07-01-1997 04:38:40.845       27.9832       30.1189       7816.50      -362.805      -19.1789      -32.4929
07-01-1997 04:40:03.749       28.6171       31.0571       7816.67      -361.412      -18.6459      -38.7999
07-01-1997 04:41:26.650       30.9845       31.0486       7816.67      -361.467      -22.1923      -37.4116
07-01-1997 04:42:48.734       29.2960       29.2838       6998.93      -360.116      -21.5403      -36.3151
07-01-1997 04:44:11.634       29.9076       29.8387       6998.80      -360.186      -21.5770      -35.3013
07-01-1997 04:45:31.466       29.7320       29.8584       6998.80      -361.591      -21.2209      -34.0602
07-01-1997 04:46:55.185       30.6346       29.5303       7816.50      -364.132      -22.6761      -30.3869
07-01-1997 04:48:18.087       30.5087       28.7520       7816.50      -364.566      -24.1868      -34.3723
07-01-1997 04:49:40.988       28.1893       26.8875       7816.50      -364.255      -25.0053      -31.0123
07-01-1997 04:51:03.890       27.5180       25.8121       7816.50      -363.044      -25.5749      -36.4050
07-01-1997 04:52:25.974       26.1915       25.3368       6998.80      -360.791      -23.2407      -35.7728
07-01-1997 04:53:48.875       25.7182       24.8246       6998.80      -357.322      -20.7734      -38.5401
07-01-1997 04:55:11.777       23.2510       22.9899       6998.80      -357.661      -19.0325      -39.7643
07-01-1997 04:56:34.679       26.9501       26.9920       6998.80      -352.110      -19.5991      -38.6845
07-01-1997 04:57:57.582       25.7995       24.8360       6998.93      -360.516      -19.9099      -36.9224
07-01-1997 04:59:21.302       26.6084       24.5789       7816.67      -361.892      -20.4378      -34.9415
07-01-1997 05:00:43.386       24.8300       22.9119       6998.93      -359.986      -20.8554      -37.8921
07-01-1997 05:02:06.285       24.7340       23.8882       6998.80      -360.075      -21.0616      -36.9734
07-01-1997 05:03:29.187       24.1456       23.5093       6998.80      -359.387      -21.1512      -34.8810
07-01-1997 05:04:49.019       24.5108       23.3990       6998.93      -358.540      -19.8520      -34.3550
07-01-1997 05:06:11.921       24.7366       23.4249       6998.93      -356.844      -19.0506      -35.6550
07-01-1997 05:07:31.751       24.8939       24.1596       6998.93      -354.586      -18.4625      -36.5768
07-01-1997 05:08:51.337  -1.00000E+31  -1.00000E+31   9.99900E+06  -1.00000E+31  -1.00000E+31  -1.00000E+31
07-01-1997 05:10:17.554       25.0931       24.2531       6998.80      -354.914      -16.7439      -37.7085
07-01-1997 05:11:40.455       25.1623       24.3417       6998.80      -355.259      -16.3599      -38.3147
07-01-1997 05:13:03.357       24.7990       24.4277       6998.80      -355.805      -14.7670      -38.4383
07-01-1997 05:14:23.191       25.4924       24.3958       6998.93      -356.847      -12.5905      -38.2450
07-01-1997 05:15:46.091       24.8776       24.1919       6998.93      -356.848      -12.3435      -39.3738
07-01-1997 05:17:09.810       24.9546       24.9801       7816.50      -358.222      -12.0756      -37.9836
07-01-1997 05:18:31.896       24.6374       23.2794       6998.93      -355.799      -15.0438      -37.9386
